BusinessCategoryId,BusinessId,CategoryId
918,XguKrY0dAuaK1W6HUlUQ1Q,24
917,XguKrY0dAuaK1W6HUlUQ1Q,37
924,W58P-gdejuMMh2r7OHpIyQ,128
923,W58P-gdejuMMh2r7OHpIyQ,4
922,W58P-gdejuMMh2r7OHpIyQ,50
921,W58P-gdejuMMh2r7OHpIyQ,226
920,W58P-gdejuMMh2r7OHpIyQ,200
928,7fiIMBxbOYdAv3XMcmWivw,226
933,bBZwjf9jAe6j-n54jDcTxA,28
932,bBZwjf9jAe6j-n54jDcTxA,27
931,bBZwjf9jAe6j-n54jDcTxA,26
930,bBZwjf9jAe6j-n54jDcTxA,364
938,Svs-B-a5-13D2dGTKxLsyw,37
952,by_hdCLqAMHW8EEfPYjktA,38
951,by_hdCLqAMHW8EEfPYjktA,367
950,by_hdCLqAMHW8EEfPYjktA,37
949,by_hdCLqAMHW8EEfPYjktA,107
948,by_hdCLqAMHW8EEfPYjktA,48
947,by_hdCLqAMHW8EEfPYjktA,93
957,6PwKC0dqP9uI85FEP86iPQ,238
956,6PwKC0dqP9uI85FEP86iPQ,37
955,6PwKC0dqP9uI85FEP86iPQ,96
954,6PwKC0dqP9uI85FEP86iPQ,97
962,WZdHNL9F0VWPRGLf1GQcbA,107
961,WZdHNL9F0VWPRGLf1GQcbA,37
960,WZdHNL9F0VWPRGLf1GQcbA,18
959,WZdHNL9F0VWPRGLf1GQcbA,40
964,HNPipWcVQztvyPQ-S05_2Q,368
968,2W4ib_VaQecBX5QsROf6tA,196
974,GlZMZrA-whyu1INVXcvRnw,371
973,GlZMZrA-whyu1INVXcvRnw,30
972,GlZMZrA-whyu1INVXcvRnw,168
971,GlZMZrA-whyu1INVXcvRnw,349
970,GlZMZrA-whyu1INVXcvRnw,38
979,YTXTddeFATWYyCkopgaJig,374
978,YTXTddeFATWYyCkopgaJig,373
977,YTXTddeFATWYyCkopgaJig,42
976,YTXTddeFATWYyCkopgaJig,128
981,g-DJdpZnDpZ3gGpNxitxkA,26
989,d4GBb0eVWVdfL5aJx3UCRg,82
988,d4GBb0eVWVdfL5aJx3UCRg,19
987,d4GBb0eVWVdfL5aJx3UCRg,238
986,d4GBb0eVWVdfL5aJx3UCRg,22
985,d4GBb0eVWVdfL5aJx3UCRg,37
995,bA4uXceTHDywJtTXQU7SkA,150
994,bA4uXceTHDywJtTXQU7SkA,377
993,bA4uXceTHDywJtTXQU7SkA,376
992,bA4uXceTHDywJtTXQU7SkA,327
991,bA4uXceTHDywJtTXQU7SkA,26
998,Qs7X8UTwtp9SvtxvEP4hLg,379
997,Qs7X8UTwtp9SvtxvEP4hLg,378
1000,Mmh4w2g2bSAkdSAFd_MH_g,37
1006,xZlWuKKUgETwFgZ0dshHAA,300
1005,xZlWuKKUgETwFgZ0dshHAA,22
1010,lBNPDcSvmUbq7W69HvmRTA,24
1009,lBNPDcSvmUbq7W69HvmRTA,174
1008,lBNPDcSvmUbq7W69HvmRTA,221
1013,BWhspaDdGQwZAkXieytvUQ,349
1012,BWhspaDdGQwZAkXieytvUQ,30
1019,U1ZVgF-kfkvv_rcoe0RglQ,37
1018,U1ZVgF-kfkvv_rcoe0RglQ,381
1021,FfI9FOaQqzUxixw6_glt3Q,37
1023,3b4efqz06QrLQ_w2xLc4pA,37
1027,dPxZI9lrKTl5dvFfnb1_Ig,382
1026,dPxZI9lrKTl5dvFfnb1_Ig,24
1025,dPxZI9lrKTl5dvFfnb1_Ig,174
1033,LaWNGoxsBBrzm6C7Driz5Q,8
1032,LaWNGoxsBBrzm6C7Driz5Q,84
1031,LaWNGoxsBBrzm6C7Driz5Q,384
1030,LaWNGoxsBBrzm6C7Driz5Q,11
1029,LaWNGoxsBBrzm6C7Driz5Q,383
1045,kP9GA7pq8CBo9zLNu2ccAQ,35
1049,wpWG_idUVCaMFl8C-H7BSQ,388
1048,wpWG_idUVCaMFl8C-H7BSQ,387
1047,wpWG_idUVCaMFl8C-H7BSQ,386
1052,YZLtgv4rgOQcDL23fcRigQ,82
1051,YZLtgv4rgOQcDL23fcRigQ,4
1054,RAUI7uwpMP6dlcHXkavwHg,18
1057,Zwh1Cn10m9Hy-T4TVPf0PA,5
1056,Zwh1Cn10m9Hy-T4TVPf0PA,6
1059,UXPgUZ-3ywG_tNKG41kaag,26
1062,UuxH5yQpl73XJkzfLN-qdg,392
1061,UuxH5yQpl73XJkzfLN-qdg,82
1065,i-2HewuIRF2ORDT8UfrSUw,288
1064,i-2HewuIRF2ORDT8UfrSUw,271
1075,irYAkavSVtIEyGOsHK-yPw,93
1074,irYAkavSVtIEyGOsHK-yPw,23
1073,irYAkavSVtIEyGOsHK-yPw,20
1072,irYAkavSVtIEyGOsHK-yPw,75
1071,irYAkavSVtIEyGOsHK-yPw,367
1078,GsvsUBgE-aYIeiCAenN1gA,282
1077,GsvsUBgE-aYIeiCAenN1gA,81
1083,9AMePfa0ZQL7AWgazw7HfQ,50
1089,dzHiixYF9f37QkMUa4zYZQ,316
1088,dzHiixYF9f37QkMUa4zYZQ,4
1087,dzHiixYF9f37QkMUa4zYZQ,121
1086,dzHiixYF9f37QkMUa4zYZQ,65
1085,dzHiixYF9f37QkMUa4zYZQ,200
1097,naHOPNUhSnrHmzWCQ2bWyA,146
1096,naHOPNUhSnrHmzWCQ2bWyA,399
1095,naHOPNUhSnrHmzWCQ2bWyA,398
1094,naHOPNUhSnrHmzWCQ2bWyA,4
1101,ualXxlORdVbDlW-Ukww0QQ,52
1100,ualXxlORdVbDlW-Ukww0QQ,53
1099,ualXxlORdVbDlW-Ukww0QQ,54
1103,tdnvRIGCVSwWx5A-Xh15-Q,127
1112,J-0_mtG3QyZ_7pBMoZBkfQ,401
1111,J-0_mtG3QyZ_7pBMoZBkfQ,304
1133,WfB_SsYeKy83QQsqAAyGVQ,409
1132,WfB_SsYeKy83QQsqAAyGVQ,21
1131,WfB_SsYeKy83QQsqAAyGVQ,69
1130,WfB_SsYeKy83QQsqAAyGVQ,37
1129,WfB_SsYeKy83QQsqAAyGVQ,22
1135,1EuqKW-JC-Fm3RSWRqKdrg,411
1145,mFE7N0p3f_7vcMTUy76ifw,19
1144,mFE7N0p3f_7vcMTUy76ifw,40
1143,mFE7N0p3f_7vcMTUy76ifw,75
1142,mFE7N0p3f_7vcMTUy76ifw,18
1152,btRo30YqzXeTbgxk6gnLMw,174
1151,btRo30YqzXeTbgxk6gnLMw,24
1150,btRo30YqzXeTbgxk6gnLMw,221
1154,pEMoLmRkS2dyIm_KpIr4hg,131
1158,WEouNHHxfqGa8gYAnyiyBA,37
1169,HCIr-4BvlO-SvEPMka9xpQ,416
1168,HCIr-4BvlO-SvEPMka9xpQ,192
1167,HCIr-4BvlO-SvEPMka9xpQ,127
1166,HCIr-4BvlO-SvEPMka9xpQ,82
1165,HCIr-4BvlO-SvEPMka9xpQ,351
1164,HCIr-4BvlO-SvEPMka9xpQ,415
1163,HCIr-4BvlO-SvEPMka9xpQ,65
1162,HCIr-4BvlO-SvEPMka9xpQ,63
1161,HCIr-4BvlO-SvEPMka9xpQ,126
1160,HCIr-4BvlO-SvEPMka9xpQ,121
1174,8eMOA7u2tubyfd01EZJ8Rg,27
1173,8eMOA7u2tubyfd01EZJ8Rg,26
1176,bLva9YGmDcnar3YKHE2XzA,38
1178,9zSRAOUIM3I2ZnY9xwvioQ,37
1184,ctVYi8RmzXbNfw9syXH1kg,4
1183,ctVYi8RmzXbNfw9syXH1kg,419
1182,ctVYi8RmzXbNfw9syXH1kg,1
1181,ctVYi8RmzXbNfw9syXH1kg,5
1180,ctVYi8RmzXbNfw9syXH1kg,2
1190,AuE8ETTblOgY1CL3c9Up2g,420
1189,AuE8ETTblOgY1CL3c9Up2g,38
1188,AuE8ETTblOgY1CL3c9Up2g,50
1187,AuE8ETTblOgY1CL3c9Up2g,256
1186,AuE8ETTblOgY1CL3c9Up2g,313
1196,S6umS7SKpSmjQePV1y9Rkg,175
1195,S6umS7SKpSmjQePV1y9Rkg,177
1194,S6umS7SKpSmjQePV1y9Rkg,42
1193,S6umS7SKpSmjQePV1y9Rkg,136
1192,S6umS7SKpSmjQePV1y9Rkg,422
1199,VGRn5KgYKMkqdIKtBUzQQA,19
1198,VGRn5KgYKMkqdIKtBUzQQA,18
1201,UWqwC68hvQmor1lX9XZNcA,50
1208,fktJOSE49u-QQRlhoXlS0Q,151
1207,fktJOSE49u-QQRlhoXlS0Q,152
1206,fktJOSE49u-QQRlhoXlS0Q,30
1205,fktJOSE49u-QQRlhoXlS0Q,150
1204,fktJOSE49u-QQRlhoXlS0Q,295
1203,fktJOSE49u-QQRlhoXlS0Q,355
1210,8vhB52pw85ySQbtYIEPobQ,35
1213,FT08e7Kzgi0Eu0hI4FFYTA,21
1212,FT08e7Kzgi0Eu0hI4FFYTA,22
1219,1dmdErUPfYhxEuZYeLijZA,399
1230,2deqdywFPZxDA6F2rVnE1w,38
1229,2deqdywFPZxDA6F2rVnE1w,82
1228,2deqdywFPZxDA6F2rVnE1w,427
1227,2deqdywFPZxDA6F2rVnE1w,379
1240,j37Z4LIXTH9j6KOq9aX8DQ,379
1239,j37Z4LIXTH9j6KOq9aX8DQ,378
1238,j37Z4LIXTH9j6KOq9aX8DQ,23
1237,j37Z4LIXTH9j6KOq9aX8DQ,37
1236,j37Z4LIXTH9j6KOq9aX8DQ,22
1235,j37Z4LIXTH9j6KOq9aX8DQ,38
1234,j37Z4LIXTH9j6KOq9aX8DQ,21
1233,j37Z4LIXTH9j6KOq9aX8DQ,429
1232,j37Z4LIXTH9j6KOq9aX8DQ,20
1242,oDMiR7xWFWNSG4zOXFajdg,128
1246,lZ9ReZiXX8p6fgEQk6gIGQ,420
1245,lZ9ReZiXX8p6fgEQk6gIGQ,256
1244,lZ9ReZiXX8p6fgEQk6gIGQ,38
1251,_eKvk2GoGKb3CoYolHgRlg,298
1250,_eKvk2GoGKb3CoYolHgRlg,430
1249,_eKvk2GoGKb3CoYolHgRlg,20
1248,_eKvk2GoGKb3CoYolHgRlg,83
1258,U4CAv_oh0mgXnmpNd-2i8g,431
1257,U4CAv_oh0mgXnmpNd-2i8g,50
1256,U4CAv_oh0mgXnmpNd-2i8g,346
1255,U4CAv_oh0mgXnmpNd-2i8g,84
1254,U4CAv_oh0mgXnmpNd-2i8g,4
1253,U4CAv_oh0mgXnmpNd-2i8g,110
1261,03BpJxAMJx8VYOYA5VPDsw,82
1263,SAae44V24aD7y_HpgxjhPA,37
1272,fx2GjJQyFb4FbueV0vX-KA,259
1271,fx2GjJQyFb4FbueV0vX-KA,435
1270,fx2GjJQyFb4FbueV0vX-KA,38
1269,fx2GjJQyFb4FbueV0vX-KA,37
1268,fx2GjJQyFb4FbueV0vX-KA,48
1267,fx2GjJQyFb4FbueV0vX-KA,168
1276,YpwmtRca3LEen-GOiuhI3g,35
1281,FqRvFzRLFxSixPPsnqKTrg,436
1280,FqRvFzRLFxSixPPsnqKTrg,42
1279,FqRvFzRLFxSixPPsnqKTrg,26
1287,UFHwS_Bb5IrVYFWGutkY7A,237
1286,UFHwS_Bb5IrVYFWGutkY7A,50
1285,UFHwS_Bb5IrVYFWGutkY7A,123
1284,UFHwS_Bb5IrVYFWGutkY7A,384
1283,UFHwS_Bb5IrVYFWGutkY7A,84
1289,C3nUFf7IxdlA8sptJPZITg,437
1296,f5J2hfdWP0vUSYi9Vpg6qg,26
1295,f5J2hfdWP0vUSYi9Vpg6qg,439
1294,f5J2hfdWP0vUSYi9Vpg6qg,136
1293,f5J2hfdWP0vUSYi9Vpg6qg,88
1292,f5J2hfdWP0vUSYi9Vpg6qg,138
1291,f5J2hfdWP0vUSYi9Vpg6qg,133
1302,Toekt2MQGNDowTc4a-BkVA,442
1301,Toekt2MQGNDowTc4a-BkVA,441
1300,Toekt2MQGNDowTc4a-BkVA,4
1305,kRgP3LxO2ugBrC1YpWLncA,37
1304,kRgP3LxO2ugBrC1YpWLncA,97
1316,m8dAdv-T4p_8FVLeRC_gSA,27
1315,m8dAdv-T4p_8FVLeRC_gSA,444
1319,xqikBZI4HvDZbc-Nmuo8nA,271
1318,xqikBZI4HvDZbc-Nmuo8nA,26
1325,SdqVhZDwk8c89EnXPhKndQ,350
1328,mfQlXkeNhW1vz_1iq63mNQ,37
1327,mfQlXkeNhW1vz_1iq63mNQ,107
1330,owwKUc2VFUMgRPZFEgrtKA,37
1335,78Gz9WWdiEJMBfQ1MFWUSg,448
1334,78Gz9WWdiEJMBfQ1MFWUSg,93
1333,78Gz9WWdiEJMBfQ1MFWUSg,447
1332,78Gz9WWdiEJMBfQ1MFWUSg,136
1343,W62GDd3OCQKXoifPHjaTag,225
1342,W62GDd3OCQKXoifPHjaTag,226
1341,W62GDd3OCQKXoifPHjaTag,65
1340,W62GDd3OCQKXoifPHjaTag,50
1339,W62GDd3OCQKXoifPHjaTag,110
1338,W62GDd3OCQKXoifPHjaTag,4
1337,W62GDd3OCQKXoifPHjaTag,121
1348,4RhyluqR0eXERECBLallXQ,38
1347,4RhyluqR0eXERECBLallXQ,222
1346,4RhyluqR0eXERECBLallXQ,168
1345,4RhyluqR0eXERECBLallXQ,450
1354,6CpAWkTcqqNtGAfOsPeFUw,19
1353,6CpAWkTcqqNtGAfOsPeFUw,37
1352,6CpAWkTcqqNtGAfOsPeFUw,20
1351,6CpAWkTcqqNtGAfOsPeFUw,451
1350,6CpAWkTcqqNtGAfOsPeFUw,23
1358,e1g_ho_vvToRp7Xq1e4usg,30
1357,e1g_ho_vvToRp7Xq1e4usg,4
1356,e1g_ho_vvToRp7Xq1e4usg,248
1360,u29lf2yPd-qK5ThAS9FRQQ,37
1362,tb-aXpSJpWIlAA2nMVckcw,452
1364,nvuMlUxjxJF5GPr6De6UlQ,121
1369,iIocWN5ZON8zrdZJfTEwkA,224
1368,iIocWN5ZON8zrdZJfTEwkA,383
1367,iIocWN5ZON8zrdZJfTEwkA,4
1366,iIocWN5ZON8zrdZJfTEwkA,454
1383,ZzZjqBtd5PdwsyKetryDMA,33
1393,rU1TTdbIoXEAigMX1LkBTQ,30
1392,rU1TTdbIoXEAigMX1LkBTQ,234
1391,rU1TTdbIoXEAigMX1LkBTQ,233
1395,NQoHMr3U7fIWRC1eCTYe4w,420
1405,KYEZATGRY5aD69ZR6VvyWQ,407
1404,KYEZATGRY5aD69ZR6VvyWQ,22
1403,KYEZATGRY5aD69ZR6VvyWQ,37
1402,KYEZATGRY5aD69ZR6VvyWQ,116
1415,pBoWsom3mZFYo9EucIWRDg,37
1414,pBoWsom3mZFYo9EucIWRDg,96
1419,QIJxtz1zrakTZDgyTNm5hw,350
1423,TeeJOD68UNUFEk_SK9X93Q,417
1427,gj8mPhHVqJwFLH-PFRQDRw,26
1426,gj8mPhHVqJwFLH-PFRQDRw,439
1425,gj8mPhHVqJwFLH-PFRQDRw,42
1431,7J_8O6w79raFRSORc3bRew,302
1430,7J_8O6w79raFRSORc3bRew,37
1429,7J_8O6w79raFRSORc3bRew,38
1437,v1GHndXuUkDdV-gNCSldQQ,60
1436,v1GHndXuUkDdV-gNCSldQQ,59
1435,v1GHndXuUkDdV-gNCSldQQ,58
1434,v1GHndXuUkDdV-gNCSldQQ,30
1433,v1GHndXuUkDdV-gNCSldQQ,463
1439,Aqz58iWN2FNa0Wq72Y6ZeA,35
1442,LUYB4fYZt5ZaitU4hXBDKg,27
1441,LUYB4fYZt5ZaitU4hXBDKg,444
1446,qB15WElGAlI_eGWjn0kT2w,292
1445,qB15WElGAlI_eGWjn0kT2w,107
1444,qB15WElGAlI_eGWjn0kT2w,37
1450,lEluQKIzprv9E6zqoRuufg,467
1449,lEluQKIzprv9E6zqoRuufg,121
1448,lEluQKIzprv9E6zqoRuufg,466
1455,575BoZY8tDPcfSRcdsUNLw,23
1454,575BoZY8tDPcfSRcdsUNLw,19
1453,575BoZY8tDPcfSRcdsUNLw,37
1452,575BoZY8tDPcfSRcdsUNLw,40
1477,zK9uMcGxF7AmZ7lPiB0PKQ,16
1476,zK9uMcGxF7AmZ7lPiB0PKQ,60
1475,zK9uMcGxF7AmZ7lPiB0PKQ,59
1474,zK9uMcGxF7AmZ7lPiB0PKQ,58
1473,zK9uMcGxF7AmZ7lPiB0PKQ,150
1472,zK9uMcGxF7AmZ7lPiB0PKQ,472
1471,zK9uMcGxF7AmZ7lPiB0PKQ,355
1470,zK9uMcGxF7AmZ7lPiB0PKQ,30
1469,zK9uMcGxF7AmZ7lPiB0PKQ,152
1468,zK9uMcGxF7AmZ7lPiB0PKQ,471
1479,OJ23YGPnscazBaX4CyssKg,37
1483,IwXx686yHz_3XC701cOuaw,184
1485,rSCevr5tQJTxPzMIq3n5Gw,37
1498,n7rL5vPR5zHvTYvxcnihAg,205
1497,n7rL5vPR5zHvTYvxcnihAg,204
1496,n7rL5vPR5zHvTYvxcnihAg,194
1500,oI75bK_eIr17BfGaMJnXMQ,473
1513,tCJGEQVqjELLYv3fPNX5Rw,22
1512,tCJGEQVqjELLYv3fPNX5Rw,37
1511,tCJGEQVqjELLYv3fPNX5Rw,451
1510,tCJGEQVqjELLYv3fPNX5Rw,240
1509,tCJGEQVqjELLYv3fPNX5Rw,21
1515,W8GVfGILy7an385lZSEvSw,18
1518,_hc_ZH8Hl1Atvqd8tyRLxw,151
1517,_hc_ZH8Hl1Atvqd8tyRLxw,30
1520,g3HuShjhEjDxOy6Ykp9l4A,38
1525,lbygJpJGQThoZbKC_AI31A,30
1524,lbygJpJGQThoZbKC_AI31A,349
1527,rv9T1qGHbh9eXqFpKEPy_A,37
1530,wGJ5FYYIStYT-ECgqnjxog,479
1529,wGJ5FYYIStYT-ECgqnjxog,136
1533,gEJZ5USuvC1r8_QvSvDCNA,37
1532,gEJZ5USuvC1r8_QvSvDCNA,97
1540,Xr1sQNueTBYgDiijLUqw1Q,30
1539,Xr1sQNueTBYgDiijLUqw1Q,91
1538,Xr1sQNueTBYgDiijLUqw1Q,481
1537,Xr1sQNueTBYgDiijLUqw1Q,234
1542,pfKrs4p1bQ5LVD_tztPHCQ,84
1547,fsvIASOJFSZohU2qmbMc7Q,121
1546,fsvIASOJFSZohU2qmbMc7Q,482
1552,aFmcd1VXT4f9gjLWreSQvA,218
1551,aFmcd1VXT4f9gjLWreSQvA,256
1550,aFmcd1VXT4f9gjLWreSQvA,38
1555,lqiQBsjbnfMGssbFb993kQ,484
1554,lqiQBsjbnfMGssbFb993kQ,483
1562,MIDHXXegpnQfUFbqr2xV0Q,30
1561,MIDHXXegpnQfUFbqr2xV0Q,150
1565,I_dXA5im1doHoHck3-rYKQ,487
1564,I_dXA5im1doHoHck3-rYKQ,30
1567,75RP4HSsSJOe_e7e2e3jQQ,40
1574,2cfzQGANxuIGcCUrlwnV7w,107
1573,2cfzQGANxuIGcCUrlwnV7w,221
1572,2cfzQGANxuIGcCUrlwnV7w,488
1576,1vU_fJZ8B8oCc7S4dtRuEw,37
1578,f-ZCLP1SL1a8qvTrPBI-DQ,37
1584,wRmPV-RvcqcjeyUeOaJQCg,37
1583,wRmPV-RvcqcjeyUeOaJQCg,19
1582,wRmPV-RvcqcjeyUeOaJQCg,38
1581,wRmPV-RvcqcjeyUeOaJQCg,33
1580,wRmPV-RvcqcjeyUeOaJQCg,75
1587,HsxWjTRb5cRJm4WkWlZceg,444
1586,HsxWjTRb5cRJm4WkWlZceg,26
1590,JxSmlL_MckX0dvS5XBg0Cg,298
1589,JxSmlL_MckX0dvS5XBg0Cg,37
1593,HZ2Kn4iKeKZXjLQSFfAatw,490
1592,HZ2Kn4iKeKZXjLQSFfAatw,30
1595,a0KA7F5FF9LVlEfOR4ghsA,35
1597,wsk0aTlf1Sj8Roy1ZL2dIw,178
1601,4i1sXgzr6qILhHav1Tp9dw,35
1600,4i1sXgzr6qILhHav1Tp9dw,196
1599,4i1sXgzr6qILhHav1Tp9dw,131
1606,cs2VDcXDee_jzJoPT_fycA,115
1605,cs2VDcXDee_jzJoPT_fycA,154
1608,ozufB9ZhddtzpiMIopGlag,26
1614,HKCGlqLNzHJLtFKD7qUVww,495
1613,HKCGlqLNzHJLtFKD7qUVww,26
1612,HKCGlqLNzHJLtFKD7qUVww,494
1611,HKCGlqLNzHJLtFKD7qUVww,493
1610,HKCGlqLNzHJLtFKD7qUVww,492
1616,K6KIqUPVDXzU8QrG0--oJw,50
1618,VJTBDu7fc20u277sZckJzg,42
1627,pUXp6kOBhG978nliw9suow,350
1626,pUXp6kOBhG978nliw9suow,38
1635,wCqwIB2I7Tf046pbuSw0EA,270
1634,wCqwIB2I7Tf046pbuSw0EA,38
1633,wCqwIB2I7Tf046pbuSw0EA,233
1632,wCqwIB2I7Tf046pbuSw0EA,420
1631,wCqwIB2I7Tf046pbuSw0EA,30
1630,wCqwIB2I7Tf046pbuSw0EA,350
1629,wCqwIB2I7Tf046pbuSw0EA,150
1639,RxQvlTyTKsEGZCT1dY-9_Q,309
1638,RxQvlTyTKsEGZCT1dY-9_Q,35
1637,RxQvlTyTKsEGZCT1dY-9_Q,500
1641,yW4_ej7DzJX-T3PCm1yfJw,501
1646,ECqc9Xd0dTdKmcNrbIizAw,488
1645,ECqc9Xd0dTdKmcNrbIizAw,69
1644,ECqc9Xd0dTdKmcNrbIizAw,37
1643,ECqc9Xd0dTdKmcNrbIizAw,22
1650,waJ8_8FGJC-j5uIP2im1-A,329
1649,waJ8_8FGJC-j5uIP2im1-A,439
1648,waJ8_8FGJC-j5uIP2im1-A,502
1660,UX0Gp7fwXIaLjGS3aupV9Q,255
1659,UX0Gp7fwXIaLjGS3aupV9Q,367
1658,UX0Gp7fwXIaLjGS3aupV9Q,93
1664,gHAySnXqyzjanKOCTGzLPQ,35
1663,gHAySnXqyzjanKOCTGzLPQ,131
1662,gHAySnXqyzjanKOCTGzLPQ,309
1666,GLz68jLoEePKvX-qKKbbGw,35
1668,1e2ZRUm9lpX3vrmraRx-yQ,38
1672,nEcZ_Gy8T5dvB77qNpuyFw,30
1671,nEcZ_Gy8T5dvB77qNpuyFw,504
1670,nEcZ_Gy8T5dvB77qNpuyFw,26
1678,Lkwd4jcr4K_E-uVjjjVH2A,216
1677,Lkwd4jcr4K_E-uVjjjVH2A,150
1676,Lkwd4jcr4K_E-uVjjjVH2A,30
1675,Lkwd4jcr4K_E-uVjjjVH2A,507
1674,Lkwd4jcr4K_E-uVjjjVH2A,506
1680,dcGq4lhHAuPpKYHcLP_Xmg,195
1689,5rinwJ0Xs-Ay5GmAnzjO8Q,21
1688,5rinwJ0Xs-Ay5GmAnzjO8Q,165
1692,h8m4WRcH4TgMFNFfAkfypg,507
1691,h8m4WRcH4TgMFNFfAkfypg,30
1696,in7ne7A3fhah-gSA5UzuoQ,4
1695,in7ne7A3fhah-gSA5UzuoQ,248
1694,in7ne7A3fhah-gSA5UzuoQ,30
1701,IeHlFrVmHzfyaGzdx01l_g,50
1712,pDHn-Pt6RztszCOwh32QAw,30
1711,pDHn-Pt6RztszCOwh32QAw,26
1710,pDHn-Pt6RztszCOwh32QAw,90
1709,pDHn-Pt6RztszCOwh32QAw,512
1708,pDHn-Pt6RztszCOwh32QAw,327
1707,pDHn-Pt6RztszCOwh32QAw,42
1706,pDHn-Pt6RztszCOwh32QAw,91
1716,T9BPck3_4KVJEhAblX15vA,111
1715,T9BPck3_4KVJEhAblX15vA,50
1714,T9BPck3_4KVJEhAblX15vA,11
1719,ugdUuApH3pYXggW5qpbALg,37
1718,ugdUuApH3pYXggW5qpbALg,69
1721,1Nq7GxjvEDgAJxBeOjR_9Q,69
1740,zAD08AT1GgX-cVNy9iMq4A,63
1739,zAD08AT1GgX-cVNy9iMq4A,64
1738,zAD08AT1GgX-cVNy9iMq4A,121
1737,zAD08AT1GgX-cVNy9iMq4A,519
1736,zAD08AT1GgX-cVNy9iMq4A,65
1742,to2cGMKdaw7ZHbXMzpfhlA,37
1745,d0XPi6MJNP1XPFXyrdbiPg,26
1744,d0XPi6MJNP1XPFXyrdbiPg,495
1750,0IVmkPZN_0Gl9GYG8t5IZQ,42
1749,0IVmkPZN_0Gl9GYG8t5IZQ,128
1748,0IVmkPZN_0Gl9GYG8t5IZQ,374
1747,0IVmkPZN_0Gl9GYG8t5IZQ,373
1752,X2oxkKB-wlu8xV0P8fbfiQ,37
1756,hgErlZ_LUHXJfD5rLfIjOw,8
1755,hgErlZ_LUHXJfD5rLfIjOw,12
1754,hgErlZ_LUHXJfD5rLfIjOw,11
1759,nR8wHqrrt8wsIdat47AJ5A,11
1758,nR8wHqrrt8wsIdat47AJ5A,110
1766,ckq5AFmnoNxK8xtuRVtnsQ,522
1769,dpQ1zg0cGBmlX7YFhdnT_g,121
1768,dpQ1zg0cGBmlX7YFhdnT_g,316
1771,tgaJnrdQOeXDWpuL0yw_Rg,4
1774,NxOVSWeyqpa129kTfFpGrg,4
1773,NxOVSWeyqpa129kTfFpGrg,148
1778,BHHlUVk3K2PbC5azR-sk3A,52
1777,BHHlUVk3K2PbC5azR-sk3A,523
1776,BHHlUVk3K2PbC5azR-sk3A,196
1786,w5F7Gz3UGg6TmpKhBCOiaw,456
1785,w5F7Gz3UGg6TmpKhBCOiaw,524
1784,w5F7Gz3UGg6TmpKhBCOiaw,91
1783,w5F7Gz3UGg6TmpKhBCOiaw,436
1782,w5F7Gz3UGg6TmpKhBCOiaw,30
1789,lC16Di_E3-ug5SOYpxYthA,194
1788,lC16Di_E3-ug5SOYpxYthA,203
1794,K8NUJWxYXlRyNS4SzZYMrw,33
1793,K8NUJWxYXlRyNS4SzZYMrw,38
1792,K8NUJWxYXlRyNS4SzZYMrw,93
1791,K8NUJWxYXlRyNS4SzZYMrw,241
1796,SlV041GfQWhMM-G5R3yerw,55
1801,1aSZn7e6D1EWLCqUFuQkRA,316
1800,1aSZn7e6D1EWLCqUFuQkRA,121
1799,1aSZn7e6D1EWLCqUFuQkRA,62
1798,1aSZn7e6D1EWLCqUFuQkRA,65
1809,EgGdnaotJpPvxCFyZPJeUw,37
1812,65t-aFhv4fnzX10BJx48qQ,312
1811,65t-aFhv4fnzX10BJx48qQ,368
1823,eREIn5_ufXNgKMrxFlYbiQ,11
1822,eREIn5_ufXNgKMrxFlYbiQ,226
1821,eREIn5_ufXNgKMrxFlYbiQ,84
1827,sicHmFekUOTtAJN0ccvnOg,194
1830,Lp-lUqhuXwHuEzeeidYx-A,30
1829,Lp-lUqhuXwHuEzeeidYx-A,443
1833,bs5ZQW4z83ml6kuZWd-Q1A,50
1832,bs5ZQW4z83ml6kuZWd-Q1A,224
1840,m5mXo_UzCUZPfL7BXzApFQ,12
1839,m5mXo_UzCUZPfL7BXzApFQ,8
1838,m5mXo_UzCUZPfL7BXzApFQ,93
1837,m5mXo_UzCUZPfL7BXzApFQ,9
1836,m5mXo_UzCUZPfL7BXzApFQ,50
1835,m5mXo_UzCUZPfL7BXzApFQ,11
1842,_zKS1CoTjGatG556pjD5DA,264
1849,pz58I0Oxugx4s3FKwyDQaQ,264
1852,cJEFQQ828hvsTNUclWOx9w,26
1851,cJEFQQ828hvsTNUclWOx9w,27
1855,06_bDWrsZkj5l1u1OUZ4Vg,38
1854,06_bDWrsZkj5l1u1OUZ4Vg,33
1861,JzNXaLxwWnC_zKOI0tkt2w,38
1860,JzNXaLxwWnC_zKOI0tkt2w,22
1859,JzNXaLxwWnC_zKOI0tkt2w,21
1858,JzNXaLxwWnC_zKOI0tkt2w,379
1857,JzNXaLxwWnC_zKOI0tkt2w,378
1865,q_-PAv21KB74TbuOQ_S37A,457
1864,q_-PAv21KB74TbuOQ_S37A,42
1863,q_-PAv21KB74TbuOQ_S37A,269
1876,lK-wuiq8b1TuU7bfbQZgsg,30
1875,lK-wuiq8b1TuU7bfbQZgsg,349
1874,lK-wuiq8b1TuU7bfbQZgsg,82
